trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,450,725.1271197296737,False,0.0,0.0,243.39140414516598,313.0,168.73571558450806,691.248408243986,162.75392025596764,243.39140414516598,12.979670429577542
1,450,756.509525405063,False,3.183231456205249e-12,0.0,228.77913338171683,313.0,214.73039202334155,935.4812887291068,197.3098478346039,228.77913338171683,19.520944729394685
2,450,551.8889640223151,False,6.821210263296962e-13,0.0,0.0,313.0,238.8889640223144,714.9063076602889,172.05432884340235,267.6337322230901,9.188037077781324
3,450,560.0850173233302,False,4.547473508864641e-13,0.0,0.0,313.0,247.08501732332678,670.7253037350006,153.53507826498165,275.58702907007967,15.442813582707924
4,450,436.43456312439594,False,1.5916157281026244e-12,0.0,0.0,313.0,123.43456312439264,846.751806546505,224.08044518207157,220.77746657801194,17.633509017770375
5,450,534.8576948152568,False,-1.8189894035458565e-12,0.0,0.0,313.0,221.85769481526017,869.3716148228477,242.09090249975932,231.12661688983977,6.338791280436006
6,450,627.4151260463186,False,-2.2737367544323206e-13,0.0,0.0,313.0,314.4151260463181,703.1893527290964,215.40034842981504,234.6280568515163,18.4950074144893
7,450,602.0022519881659,False,-1.1368683772161603e-12,0.0,0.0,313.0,289.0022519881646,839.0911710806784,245.12977130798063,290.0239306249606,9.633408399605486
8,450,708.2140120465301,False,-1.8189894035458565e-12,0.0,208.01622703599023,313.0,187.1977850105424,652.7042994641922,212.1038539427836,208.01622703599023,18.71977850105424
9,450,494.59543684255004,False,1.1368683772161603e-12,0.0,0.0,313.0,181.595436842552,727.5344899964432,167.6462942362551,245.38903654228585,6.2619116152604155
10,450,756.6158798340803,False,2.9558577807620168e-12,0.0,0.0,313.0,443.6158798340787,918.8879340262686,167.5044871698542,243.53191240064166,12.674739423830818
11,450,435.5718085367607,False,-1.1368683772161603e-12,0.0,0.0,313.0,122.57180853675888,715.0537611892403,236.08105572546037,278.35138859274235,17.510258362394126
12,450,793.5362480656986,False,-2.9558577807620168e-12,0.0,206.65325681230723,313.0,273.8829912533925,832.000989923057,178.05889596148938,206.65325681230723,13.694149562669626
13,450,607.2843875387316,False,9.094947017729282e-13,0.0,0.0,313.0,294.2843875387311,662.8182915818609,193.06136937620187,235.31108833986028,11.318630289951194
14,450,656.7738302686103,False,-6.821210263296962e-13,0.0,0.0,313.0,343.7738302686099,691.7811577067204,156.26966685447718,200.64558897814976,11.854270009262411
15,450,763.6206756047341,False,-2.2737367544323206e-13,0.0,223.69135438966833,313.0,226.92932121506593,735.1562939718466,187.12021307707275,223.69135438966833,18.91077676792216
16,450,572.4500023853798,False,-1.1368683772161603e-12,0.0,0.0,313.0,259.45000238538273,768.5035657449895,173.93858411271913,255.74771840604785,10.810416766057614
17,450,874.628496247542,False,6.821210263296962e-13,0.0,0.0,313.0,561.6284962475445,867.0066492797245,168.6129982594724,244.61182282186462,17.01904534083468
18,450,790.4166190080487,True,0.0,0.0,0.0,313.0,477.41661900804917,766.1583136439895,233.3849433043153,278.0595382126383,19.892359125335382
19,450,830.685068674682,False,-9.094947017729282e-13,0.0,251.00618990460245,313.0,266.6788787700827,846.4710270819587,186.83756888329418,251.00618990460245,13.333943938504135
20,450,514.558295557601,True,0.0,0.0,0.0,313.0,201.55829555760113,690.454783462741,185.70359554642891,264.77693199611065,5.928185163458856
21,450,859.9394314608326,False,-2.0463630789890885e-12,0.0,269.17925094481893,313.0,277.7601805160165,840.8524550661565,228.42697709880412,269.17925094481893,19.840012894001177
22,450,437.12601351164267,False,-2.0463630789890885e-12,0.0,0.0,313.0,124.12601351164425,748.4908426857053,157.7929611024724,274.26477414796426,6.5329480795602235
23,450,664.645094939382,False,-2.0463630789890885e-12,0.0,0.0,313.0,351.6450949393835,705.3902202170955,208.58124027743406,254.4145255824287,19.53583860774353
24,450,673.8519130085588,False,2.0463630789890885e-12,0.0,0.0,313.0,360.8519130085568,827.9726392368214,230.28472332224146,299.3688999055985,12.028397100285225
25,450,552.7801284155339,False,9.094947017729282e-13,0.0,0.0,313.0,239.78012841552996,879.2527137774241,211.45642786998337,209.84071954248694,6.66055912265361
26,450,799.3746713434375,False,3.183231456205249e-12,0.0,201.81771337670187,313.0,284.5569579667309,945.0770358547329,219.9022425928928,201.81771337670187,14.976681998248996
27,450,635.8140101788958,False,-2.0463630789890885e-12,0.0,0.0,313.0,322.81401017889766,947.7291746146564,183.2790532135066,255.30816024215625,9.22325743368279
28,450,732.7497800551919,False,-1.1368683772161603e-12,0.0,0.0,313.0,419.74978005519,758.8670599485056,172.355267464492,258.9177660833435,19.079535457054092
29,450,655.2752077402838,False,2.0463630789890885e-12,0.0,0.0,313.0,342.2752077402779,857.2443986810148,222.1107785550597,233.6420582888265,9.00724230895468
30,450,544.8613996871318,False,-2.0463630789890885e-12,0.0,0.0,313.0,231.86139968713331,727.9795513904226,181.2010302442188,269.8157333136224,6.624611419632381
31,450,474.5033179115853,False,6.821210263296962e-13,0.0,0.0,313.0,161.50331791158544,764.0791797771218,235.03930721244967,271.9485381510267,5.5690799279857055
32,450,746.4477249499796,False,-1.1368683772161603e-12,0.0,0.0,313.0,433.4477249499771,803.8173359081018,246.40885210511408,243.27841036747665,17.337908997999087
33,450,606.4924932940339,False,6.821210263296962e-13,0.0,0.0,313.0,293.4924932940383,946.5319739032651,165.02310903789422,247.13286894319162,7.158353494976544
34,450,637.0965254907915,False,2.2737367544323206e-13,0.0,0.0,313.0,324.09652549079317,788.9722312901025,180.47224536015077,236.03628166175253,6.115028782845155
35,450,650.9738673949232,False,-2.7284841053187847e-12,0.0,0.0,313.0,337.9738673949272,682.9782296550488,153.79281537330255,292.40318224724615,11.265795579830908
36,450,690.1396445305709,False,2.2737367544323206e-13,0.0,241.54500479556586,313.0,135.5946397350079,918.3497465506946,167.30261442479537,241.54500479556586,13.55946397350079
37,450,581.2086405890641,False,9.094947017729282e-13,0.0,0.0,313.0,268.2086405890607,683.9095963961818,237.52373683662927,240.10291843980025,7.888489429090019
38,450,801.2172342573322,False,1.1368683772161603e-12,0.0,231.93092565686288,313.0,256.28630860047065,760.5395742233061,228.59555273999973,231.93092565686288,18.306164900033615
39,450,777.4005094699587,False,1.1368683772161603e-12,0.0,209.51725280683442,313.0,254.8832566631229,943.708090689832,219.39980246250337,209.51725280683442,11.081880724483604
40,450,489.064393219227,False,2.2737367544323206e-12,0.0,0.0,313.0,176.0643932192237,669.5070226608045,188.79416363783898,215.52004636382532,16.005853929020336
41,450,750.4069418694708,False,-9.094947017729282e-13,0.0,0.0,313.0,437.406941869475,752.9732908042802,171.56341544166568,228.68857974913627,14.109901350628228
42,450,818.5261026813496,False,-1.1368683772161603e-12,0.0,283.40214370716325,313.0,222.12395897419245,921.9441293446663,179.92802076262026,283.40214370716325,12.340219943010691
43,450,523.965698363194,False,1.5916157281026244e-12,0.0,0.0,313.0,210.96569836319108,931.606122093612,216.68715110361168,263.94902731757907,5.1455048381266115
44,450,638.1778040093814,False,9.094947017729282e-13,0.0,0.0,313.0,325.17780400937795,666.8155078077407,228.90048245269358,228.82760471721667,16.258890200468898
