trial,energy,sort_ans
0,557.4048408963026,"[['x', '16', '0'], ['x', '20', '1'], ['x', '24', '2'], ['x', '0', '3'], ['x', '11', '4'], ['x', '15', '5'], ['x', '19', '6'], ['x', '26', '7'], ['x', '29', '8'], ['x', '7', '9'], ['x', '8', '10'], ['x', '16', '11'], ['x', '20', '12'], ['x', '22', '13'], ['x', '25', '14']]"
1,639.1201945981466,"[['x', '13', '0'], ['x', '15', '1'], ['x', '23', '2'], ['x', '0', '3'], ['x', '4', '4'], ['x', '9', '5'], ['x', '0', '6'], ['x', '16', '7'], ['x', '19', '8'], ['x', '3', '9'], ['x', '4', '10'], ['x', '11', '11'], ['x', '18', '12'], ['x', '20', '13'], ['x', '27', '14']]"
2,848.103300146895,"[['x', '17', '0'], ['x', '20', '1'], ['x', '26', '2'], ['x', '9', '3'], ['x', '13', '4'], ['x', '15', '5'], ['x', '14', '6'], ['x', '3', '7'], ['x', '8', '8'], ['x', '4', '9'], ['x', '5', '10'], ['x', '7', '11'], ['x', '6', '12'], ['x', '16', '13'], ['x', '19', '14']]"
3,712.1965221038699,"[['x', '6', '0'], ['x', '7', '1'], ['x', '14', '2'], ['x', '17', '3'], ['x', '21', '4'], ['x', '23', '5'], ['x', '16', '6'], ['x', '17', '7'], ['x', '26', '8'], ['x', '20', '9'], ['x', '28', '10'], ['x', '29', '11'], ['x', '11', '12'], ['x', '13', '13'], ['x', '18', '14']]"
4,572.7012617775035,"[['x', '17', '0'], ['x', '18', '1'], ['x', '19', '2'], ['x', '18', '3'], ['x', '22', '4'], ['x', '24', '5'], ['x', '5', '6'], ['x', '20', '7'], ['x', '25', '8'], ['x', '6', '9'], ['x', '8', '10'], ['x', '11', '11'], ['x', '9', '12'], ['x', '14', '13'], ['x', '16', '14']]"
5,883.2559558571502,"[['x', '24', '0'], ['x', '25', '1'], ['x', '5', '2'], ['x', '0', '3'], ['x', '6', '4'], ['x', '8', '5'], ['x', '16', '6'], ['x', '21', '7'], ['x', '28', '8'], ['x', '19', '9'], ['x', '20', '10'], ['x', '21', '11'], ['x', '5', '12'], ['x', '10', '13'], ['x', '15', '14']]"
6,717.7873943661125,"[['x', '15', '0'], ['x', '19', '1'], ['x', '24', '2'], ['x', '1', '3'], ['x', '6', '4'], ['x', '17', '5'], ['x', '14', '6'], ['x', '16', '7'], ['x', '18', '8'], ['x', '7', '9'], ['x', '15', '10'], ['x', '21', '11'], ['x', '20', '12'], ['x', '26', '13'], ['x', '28', '14']]"
7,501.50216111267946,"[['x', '0', '0'], ['x', '1', '1'], ['x', '9', '2'], ['x', '17', '3'], ['x', '27', '4'], ['x', '29', '5'], ['x', '23', '6'], ['x', '25', '7'], ['x', '27', '8'], ['x', '5', '9'], ['x', '10', '10'], ['x', '12', '11'], ['x', '3', '12'], ['x', '8', '13'], ['x', '16', '14']]"
8,508.72441244715446,"[['x', '23', '0'], ['x', '24', '1'], ['x', '26', '2'], ['x', '10', '3'], ['x', '16', '4'], ['x', '23', '5'], ['x', '0', '6'], ['x', '3', '7'], ['x', '18', '8'], ['x', '5', '9'], ['x', '7', '10'], ['x', '16', '11'], ['x', '11', '12'], ['x', '19', '13'], ['x', '21', '14']]"
9,784.6304258357686,"[['x', '2', '0'], ['x', '9', '1'], ['x', '12', '2'], ['x', '12', '3'], ['x', '20', '4'], ['x', '22', '5'], ['x', '23', '6'], ['x', '25', '7'], ['x', '29', '8'], ['x', '16', '9'], ['x', '18', '10'], ['x', '23', '11'], ['x', '9', '12'], ['x', '24', '13'], ['x', '26', '14']]"
10,818.847453324941,"[['x', '5', '0'], ['x', '18', '1'], ['x', '19', '2'], ['x', '2', '3'], ['x', '6', '4'], ['x', '8', '5'], ['x', '4', '6'], ['x', '10', '7'], ['x', '23', '8'], ['x', '2', '9'], ['x', '3', '10'], ['x', '4', '11'], ['x', '14', '12'], ['x', '24', '13'], ['x', '27', '14']]"
11,502.3303991162611,"[['x', '9', '0'], ['x', '14', '1'], ['x', '24', '2'], ['x', '14', '3'], ['x', '18', '4'], ['x', '27', '5'], ['x', '2', '6'], ['x', '9', '7'], ['x', '17', '8'], ['x', '6', '9'], ['x', '7', '10'], ['x', '8', '11'], ['x', '7', '12'], ['x', '9', '13'], ['x', '14', '14']]"
12,705.9097937438255,"[['x', '9', '0'], ['x', '14', '1'], ['x', '25', '2'], ['x', '2', '3'], ['x', '10', '4'], ['x', '15', '5'], ['x', '13', '6'], ['x', '18', '7'], ['x', '21', '8'], ['x', '7', '9'], ['x', '11', '10'], ['x', '19', '11'], ['x', '10', '12'], ['x', '12', '13'], ['x', '14', '14']]"
13,858.2607254160321,"[['x', '23', '0'], ['x', '24', '1'], ['x', '19', '2'], ['x', '17', '3'], ['x', '25', '4'], ['x', '28', '5'], ['x', '2', '6'], ['x', '6', '7'], ['x', '10', '8'], ['x', '20', '9'], ['x', '23', '10'], ['x', '25', '11'], ['x', '7', '12'], ['x', '10', '13'], ['x', '16', '14']]"
