trial,energy,sort_ans
0,583.278221935936,"[['x', '2', '0'], ['x', '3', '1'], ['x', '16', '2'], ['x', '17', '3'], ['x', '19', '4'], ['x', '21', '5'], ['x', '7', '6'], ['x', '9', '7'], ['x', '12', '8'], ['x', '3', '9'], ['x', '5', '10'], ['x', '10', '11'], ['x', '0', '12'], ['x', '26', '13'], ['x', '29', '14']]"
1,544.6130576133946,"[['x', '26', '0'], ['x', '27', '1'], ['x', '28', '2'], ['x', '18', '3'], ['x', '21', '4'], ['x', '23', '5'], ['x', '3', '6'], ['x', '17', '7'], ['x', '20', '8'], ['x', '0', '9'], ['x', '3', '10'], ['x', '10', '11'], ['x', '5', '12'], ['x', '18', '13'], ['x', '25', '14']]"
2,753.3778158219793,"[['x', '8', '0'], ['x', '14', '1'], ['x', '16', '2'], ['x', '20', '3'], ['x', '22', '4'], ['x', '29', '5'], ['x', '18', '6'], ['x', '20', '7'], ['x', '26', '8'], ['x', '2', '9'], ['x', '3', '10'], ['x', '6', '11'], ['x', '10', '12'], ['x', '20', '13'], ['x', '25', '14']]"
3,826.7838292381093,"[['x', '11', '0'], ['x', '13', '1'], ['x', '22', '2'], ['x', '6', '3'], ['x', '9', '4'], ['x', '11', '5'], ['x', '19', '6'], ['x', '21', '7'], ['x', '29', '8'], ['x', '17', '9'], ['x', '22', '10'], ['x', '24', '11'], ['x', '15', '12'], ['x', '25', '13'], ['x', '27', '14']]"
4,813.8411913081418,"[['x', '26', '0'], ['x', '27', '1'], ['x', '26', '2'], ['x', '2', '3'], ['x', '4', '4'], ['x', '7', '5'], ['x', '16', '6'], ['x', '17', '7'], ['x', '19', '8'], ['x', '4', '9'], ['x', '7', '10'], ['x', '8', '11'], ['x', '15', '12'], ['x', '16', '13'], ['x', '18', '14']]"
5,520.6375967320655,"[['x', '25', '0'], ['x', '26', '1'], ['x', '27', '2'], ['x', '0', '3'], ['x', '5', '4'], ['x', '10', '5'], ['x', '3', '6'], ['x', '7', '7'], ['x', '12', '8'], ['x', '2', '9'], ['x', '3', '10'], ['x', '7', '11'], ['x', '7', '12'], ['x', '12', '13'], ['x', '15', '14']]"
6,605.0341847947275,"[['x', '13', '0'], ['x', '15', '1'], ['x', '24', '2'], ['x', '6', '3'], ['x', '12', '4'], ['x', '23', '5'], ['x', '16', '6'], ['x', '17', '7'], ['x', '19', '8'], ['x', '5', '9'], ['x', '10', '10'], ['x', '18', '11'], ['x', '10', '12'], ['x', '18', '13'], ['x', '26', '14']]"
7,795.5650605658248,"[['x', '15', '0'], ['x', '20', '1'], ['x', '22', '2'], ['x', '0', '3'], ['x', '3', '4'], ['x', '5', '5'], ['x', '6', '6'], ['x', '7', '7'], ['x', '7', '8'], ['x', '11', '9'], ['x', '15', '10'], ['x', '16', '11'], ['x', '10', '12'], ['x', '17', '13'], ['x', '21', '14']]"
8,611.2985748488281,"[['x', '0', '0'], ['x', '2', '1'], ['x', '16', '2'], ['x', '5', '3'], ['x', '16', '4'], ['x', '18', '5'], ['x', '4', '6'], ['x', '5', '7'], ['x', '14', '8'], ['x', '2', '9'], ['x', '6', '10'], ['x', '7', '11'], ['x', '16', '12'], ['x', '21', '13'], ['x', '23', '14']]"
9,697.2856284140216,"[['x', '21', '0'], ['x', '22', '1'], ['x', '24', '2'], ['x', '22', '3'], ['x', '13', '4'], ['x', '18', '5'], ['x', '6', '6'], ['x', '13', '7'], ['x', '28', '8'], ['x', '5', '9'], ['x', '9', '10'], ['x', '14', '11'], ['x', '20', '12'], ['x', '24', '13'], ['x', '27', '14']]"
