iteration,resource_cost,wating_time,feasible
100,556.0,4.0,{}
100,570.0,1.0,0
100,538.0,4.0,{}
100,556.0,4.0,{}
100,568.0,1.0,0
100,574.0,2.0,0
100,572.0,0.0,0
100,594.0,0.0,0
100,578.0,1.0,0
100,574.0,4.0,0
100,571.0,1.0,0
100,566.0,2.0,{}
100,580.0,0.0,0
100,560.0,6.0,0
100,580.0,4.0,0
100,568.0,1.0,{}
100,582.0,0.0,0
100,568.0,2.0,{}
100,562.0,0.0,0
100,568.0,0.0,0
