iteration,resource_cost,wating_time,feasible
100,652.0,4.0,0
100,675.0,3.0,{}
100,707.0,5.0,0
100,728.0,4.0,0
100,690.0,11.0,0
100,637.0,4.0,"{'precedence1592010': (False, 1.0)}"
100,705.0,4.0,0
100,722.0,7.0,0
100,688.0,4.0,0
100,664.0,2.0,"{'precedence3748': (False, 1.0)}"
100,687.0,0.0,{}
100,687.0,2.0,0
100,642.0,0.0,{}
100,664.0,9.0,0
100,711.0,0.0,{}
100,712.0,0.0,0
100,668.0,2.0,{}
100,735.0,4.0,0
100,674.0,1.0,{}
100,701.0,0.0,0
