iteration,resource_cost,wating_time,feasible
100,664.0,19.0,{}
100,628.0,57.0,{}
100,723.0,7.0,{}
100,653.0,26.0,{}
100,686.0,30.0,{}
100,701.0,26.0,0
100,673.0,15.0,{}
100,708.0,16.0,0
100,678.0,36.0,0
100,725.0,48.0,0
100,680.0,38.0,0
100,642.0,24.0,{}
100,642.0,15.0,{}
100,643.0,43.0,{}
100,666.0,8.0,{}
100,709.0,22.0,{}
100,646.0,40.0,{}
100,636.0,40.0,0
100,620.0,41.0,{}
100,758.0,28.0,0
