iteration,resource_cost,wating_time,feasible
100,670.0,9.0,{}
100,675.0,7.0,{}
100,698.0,11.0,"{'precedence1891910': (False, 1.0)}"
100,726.0,4.0,0
100,618.0,22.0,{}
100,693.0,7.0,{}
100,729.0,1.0,0
100,702.0,0.0,{}
100,730.0,0.0,0
100,602.0,22.0,0
100,673.0,13.0,0
100,729.0,5.0,0
100,772.0,0.0,0
100,766.0,7.0,0
100,696.0,4.0,{}
100,715.0,6.0,0
100,611.0,14.0,{}
100,718.0,10.0,{}
100,743.0,0.0,0
100,706.0,8.0,0
