iteration,resource_cost,wating_time,feasible
100,616.0,121.0,{}
100,695.0,107.0,{}
100,649.0,102.0,0
100,709.0,108.0,{}
100,721.0,80.0,{}
100,656.0,100.0,{}
100,673.0,110.0,0
100,704.0,56.0,0
100,716.0,59.0,0
100,654.0,91.0,{}
100,607.0,63.0,{}
100,628.0,62.0,{}
100,787.0,80.0,0
100,658.0,70.0,{}
100,660.0,72.0,{}
100,672.0,74.0,0
100,653.0,124.0,{}
100,672.0,78.0,{}
100,694.0,95.0,{}
100,660.0,82.0,0
