iteration,resource_cost,wating_time,feasible
100,604.0,1.0,{}
100,566.0,2.0,{}
100,602.0,1.0,0
100,629.0,0.0,0
100,610.0,1.0,0
100,632.0,0.0,0
100,598.0,0.0,0
100,618.0,0.0,{}
100,629.0,0.0,0
100,574.0,2.0,{}
100,598.0,2.0,0
100,594.0,1.0,{}
100,600.0,3.0,{}
100,596.0,5.0,0
100,606.0,0.0,0
100,621.0,0.0,0
100,594.0,1.0,{}
100,608.0,0.0,0
100,628.0,2.0,0
100,574.0,4.0,{}
