trial,energy,sort_ans
0,759.6867632494486,"[['x', '6', '0'], ['x', '7', '1'], ['x', '10', '2'], ['x', '10', '3'], ['x', '15', '4'], ['x', '19', '5'], ['x', '12', '6'], ['x', '19', '7'], ['x', '23', '8'], ['x', '19', '9'], ['x', '20', '10'], ['x', '21', '11'], ['x', '20', '12'], ['x', '23', '13'], ['x', '12', '14']]"
1,915.9537158922158,"[['x', '17', '0'], ['x', '21', '1'], ['x', '28', '2'], ['x', '11', '3'], ['x', '7', '4'], ['x', '10', '5'], ['x', '5', '6'], ['x', '7', '7'], ['x', '17', '8'], ['x', '25', '9'], ['x', '26', '10'], ['x', '28', '11'], ['x', '1', '12'], ['x', '4', '13'], ['x', '9', '14']]"
2,882.1428791628532,"[['x', '15', '0'], ['x', '16', '1'], ['x', '17', '2'], ['x', '7', '3'], ['x', '12', '4'], ['x', '10', '5'], ['x', '4', '6'], ['x', '7', '7'], ['x', '4', '8'], ['x', '7', '9'], ['x', '8', '10'], ['x', '12', '11'], ['x', '23', '12'], ['x', '27', '13'], ['x', '29', '14']]"
3,571.6170886071195,"[['x', '19', '0'], ['x', '20', '1'], ['x', '21', '2'], ['x', '14', '3'], ['x', '19', '4'], ['x', '21', '5'], ['x', '23', '6'], ['x', '24', '7'], ['x', '26', '8'], ['x', '5', '9'], ['x', '9', '10'], ['x', '14', '11'], ['x', '7', '12'], ['x', '10', '13'], ['x', '20', '14']]"
4,939.9991997607067,"[['x', '19', '0'], ['x', '21', '1'], ['x', '22', '2'], ['x', '1', '3'], ['x', '9', '4'], ['x', '11', '5'], ['x', '21', '6'], ['x', '22', '7'], ['x', '18', '8'], ['x', '27', '9'], ['x', '2', '10'], ['x', '3', '11'], ['x', '9', '12'], ['x', '11', '13'], ['x', '13', '14']]"
5,844.2718624886547,"[['x', '19', '0'], ['x', '22', '1'], ['x', '23', '2'], ['x', '21', '3'], ['x', '25', '4'], ['x', '27', '5'], ['x', '0', '6'], ['x', '1', '7'], ['x', '3', '8'], ['x', '10', '9'], ['x', '16', '10'], ['x', '29', '11'], ['x', '3', '12'], ['x', '9', '13'], ['x', '13', '14']]"
6,670.2336485681444,"[['x', '16', '0'], ['x', '7', '1'], ['x', '8', '2'], ['x', '21', '3'], ['x', '25', '4'], ['x', '27', '5'], ['x', '4', '6'], ['x', '5', '7'], ['x', '9', '8'], ['x', '19', '9'], ['x', '21', '10'], ['x', '24', '11'], ['x', '0', '12'], ['x', '2', '13'], ['x', '7', '14']]"
7,697.7120307538789,"[['x', '7', '0'], ['x', '8', '1'], ['x', '20', '2'], ['x', '16', '3'], ['x', '25', '4'], ['x', '20', '5'], ['x', '1', '6'], ['x', '2', '7'], ['x', '4', '8'], ['x', '21', '9'], ['x', '28', '10'], ['x', '29', '11'], ['x', '19', '12'], ['x', '21', '13'], ['x', '23', '14']]"
8,779.3348463065231,"[['x', '5', '0'], ['x', '6', '1'], ['x', '11', '2'], ['x', '1', '3'], ['x', '5', '4'], ['x', '9', '5'], ['x', '15', '6'], ['x', '16', '7'], ['x', '23', '8'], ['x', '13', '9'], ['x', '2', '10'], ['x', '4', '11'], ['x', '9', '12'], ['x', '11', '13'], ['x', '13', '14']]"
9,436.04156545074875,"[['x', '7', '0'], ['x', '13', '1'], ['x', '17', '2'], ['x', '0', '3'], ['x', '4', '4'], ['x', '29', '5'], ['x', '18', '6'], ['x', '21', '7'], ['x', '25', '8'], ['x', '12', '9'], ['x', '16', '10'], ['x', '20', '11'], ['x', '9', '12'], ['x', '13', '13'], ['x', '15', '14']]"
10,714.060349875368,"[['x', '8', '0'], ['x', '14', '1'], ['x', '17', '2'], ['x', '8', '3'], ['x', '17', '4'], ['x', '21', '5'], ['x', '16', '6'], ['x', '21', '7'], ['x', '23', '8'], ['x', '10', '9'], ['x', '14', '10'], ['x', '18', '11'], ['x', '13', '12'], ['x', '15', '13'], ['x', '17', '14']]"
11,553.0196834980998,"[['x', '3', '0'], ['x', '4', '1'], ['x', '12', '2'], ['x', '0', '3'], ['x', '12', '4'], ['x', '19', '5'], ['x', '8', '6'], ['x', '17', '7'], ['x', '22', '8'], ['x', '2', '9'], ['x', '3', '10'], ['x', '5', '11'], ['x', '15', '12'], ['x', '25', '13'], ['x', '28', '14']]"
12,469.3220412603787,"[['x', '1', '0'], ['x', '8', '1'], ['x', '14', '2'], ['x', '8', '3'], ['x', '14', '4'], ['x', '24', '5'], ['x', '13', '6'], ['x', '18', '7'], ['x', '20', '8'], ['x', '22', '9'], ['x', '27', '10'], ['x', '29', '11'], ['x', '5', '12'], ['x', '7', '13'], ['x', '27', '14']]"
13,868.6784957986238,"[['x', '10', '0'], ['x', '18', '1'], ['x', '19', '2'], ['x', '9', '3'], ['x', '15', '4'], ['x', '17', '5'], ['x', '13', '6'], ['x', '15', '7'], ['x', '20', '8'], ['x', '18', '9'], ['x', '19', '10'], ['x', '5', '11'], ['x', '6', '12'], ['x', '8', '13'], ['x', '4', '14']]"
14,747.8933638354156,"[['x', '21', '0'], ['x', '22', '1'], ['x', '24', '2'], ['x', '10', '3'], ['x', '14', '4'], ['x', '16', '5'], ['x', '5', '6'], ['x', '12', '7'], ['x', '17', '8'], ['x', '2', '9'], ['x', '8', '10'], ['x', '10', '11'], ['x', '3', '12'], ['x', '5', '13'], ['x', '7', '14']]"
15,849.6429168463928,"[['x', '5', '0'], ['x', '10', '1'], ['x', '14', '2'], ['x', '11', '3'], ['x', '17', '4'], ['x', '19', '5'], ['x', '24', '6'], ['x', '25', '7'], ['x', '27', '8'], ['x', '13', '9'], ['x', '14', '10'], ['x', '21', '11'], ['x', '15', '12'], ['x', '20', '13'], ['x', '23', '14']]"
16,864.8776848668713,"[['x', '16', '0'], ['x', '21', '1'], ['x', '13', '2'], ['x', '1', '3'], ['x', '7', '4'], ['x', '9', '5'], ['x', '2', '6'], ['x', '5', '7'], ['x', '12', '8'], ['x', '23', '9'], ['x', '26', '10'], ['x', '27', '11'], ['x', '21', '12'], ['x', '23', '13'], ['x', '28', '14']]"
17,551.1130394692427,"[['x', '2', '0'], ['x', '8', '1'], ['x', '21', '2'], ['x', '5', '3'], ['x', '14', '4'], ['x', '25', '5'], ['x', '14', '6'], ['x', '15', '7'], ['x', '22', '8'], ['x', '7', '9'], ['x', '13', '10'], ['x', '14', '11'], ['x', '0', '12'], ['x', '3', '13'], ['x', '13', '14']]"
18,629.6981337538673,"[['x', '5', '0'], ['x', '14', '1'], ['x', '16', '2'], ['x', '10', '3'], ['x', '14', '4'], ['x', '16', '5'], ['x', '19', '6'], ['x', '20', '7'], ['x', '22', '8'], ['x', '21', '9'], ['x', '25', '10'], ['x', '26', '11'], ['x', '9', '12'], ['x', '11', '13'], ['x', '13', '14']]"
19,848.8699154280166,"[['x', '6', '0'], ['x', '7', '1'], ['x', '17', '2'], ['x', '15', '3'], ['x', '19', '4'], ['x', '22', '5'], ['x', '18', '6'], ['x', '4', '7'], ['x', '6', '8'], ['x', '25', '9'], ['x', '28', '10'], ['x', '29', '11'], ['x', '8', '12'], ['x', '11', '13'], ['x', '13', '14']]"
20,491.9946391973972,"[['x', '13', '0'], ['x', '20', '1'], ['x', '21', '2'], ['x', '16', '3'], ['x', '20', '4'], ['x', '23', '5'], ['x', '1', '6'], ['x', '2', '7'], ['x', '4', '8'], ['x', '11', '9'], ['x', '19', '10'], ['x', '25', '11'], ['x', '5', '12'], ['x', '8', '13'], ['x', '17', '14']]"
21,803.8846894648341,"[['x', '1', '0'], ['x', '5', '1'], ['x', '8', '2'], ['x', '12', '3'], ['x', '21', '4'], ['x', '23', '5'], ['x', '19', '6'], ['x', '22', '7'], ['x', '24', '8'], ['x', '18', '9'], ['x', '19', '10'], ['x', '4', '11'], ['x', '15', '12'], ['x', '17', '13'], ['x', '20', '14']]"
22,534.5576442407837,"[['x', '13', '0'], ['x', '14', '1'], ['x', '23', '2'], ['x', '2', '3'], ['x', '19', '4'], ['x', '25', '5'], ['x', '19', '6'], ['x', '24', '7'], ['x', '29', '8'], ['x', '20', '9'], ['x', '27', '10'], ['x', '28', '11'], ['x', '3', '12'], ['x', '10', '13'], ['x', '12', '14']]"
23,799.6584309506707,"[['x', '16', '0'], ['x', '18', '1'], ['x', '19', '2'], ['x', '14', '3'], ['x', '14', '4'], ['x', '16', '5'], ['x', '20', '6'], ['x', '21', '7'], ['x', '26', '8'], ['x', '15', '9'], ['x', '18', '10'], ['x', '20', '11'], ['x', '17', '12'], ['x', '19', '13'], ['x', '25', '14']]"
24,695.1769761041287,"[['x', '6', '0'], ['x', '16', '1'], ['x', '19', '2'], ['x', '16', '3'], ['x', '24', '4'], ['x', '29', '5'], ['x', '0', '6'], ['x', '3', '7'], ['x', '5', '8'], ['x', '15', '9'], ['x', '27', '10'], ['x', '28', '11'], ['x', '4', '12'], ['x', '6', '13'], ['x', '11', '14']]"
25,853.4669495516664,"[['x', '16', '0'], ['x', '24', '1'], ['x', '26', '2'], ['x', '2', '3'], ['x', '11', '4'], ['x', '14', '5'], ['x', '8', '6'], ['x', '11', '7'], ['x', '16', '8'], ['x', '21', '9'], ['x', '28', '10'], ['x', '29', '11'], ['x', '18', '12'], ['x', '20', '13'], ['x', '23', '14']]"
26,423.6833473972565,"[['x', '1', '0'], ['x', '6', '1'], ['x', '17', '2'], ['x', '4', '3'], ['x', '9', '4'], ['x', '13', '5'], ['x', '15', '6'], ['x', '22', '7'], ['x', '29', '8'], ['x', '9', '9'], ['x', '17', '10'], ['x', '23', '11'], ['x', '3', '12'], ['x', '12', '13'], ['x', '14', '14']]"
27,772.8765431059019,"[['x', '18', '0'], ['x', '20', '1'], ['x', '25', '2'], ['x', '1', '3'], ['x', '5', '4'], ['x', '8', '5'], ['x', '16', '6'], ['x', '17', '7'], ['x', '20', '8'], ['x', '24', '9'], ['x', '22', '10'], ['x', '29', '11'], ['x', '21', '12'], ['x', '23', '13'], ['x', '26', '14']]"
28,754.1568057381664,"[['x', '1', '0'], ['x', '2', '1'], ['x', '4', '2'], ['x', '18', '3'], ['x', '22', '4'], ['x', '24', '5'], ['x', '11', '6'], ['x', '5', '7'], ['x', '12', '8'], ['x', '8', '9'], ['x', '11', '10'], ['x', '16', '11'], ['x', '5', '12'], ['x', '13', '13'], ['x', '19', '14']]"
29,671.8636050768891,"[['x', '15', '0'], ['x', '17', '1'], ['x', '18', '2'], ['x', '8', '3'], ['x', '13', '4'], ['x', '15', '5'], ['x', '17', '6'], ['x', '23', '7'], ['x', '26', '8'], ['x', '5', '9'], ['x', '7', '10'], ['x', '18', '11'], ['x', '2', '12'], ['x', '4', '13'], ['x', '6', '14']]"
30,673.8403868067053,"[['x', '18', '0'], ['x', '19', '1'], ['x', '24', '2'], ['x', '10', '3'], ['x', '14', '4'], ['x', '16', '5'], ['x', '23', '6'], ['x', '24', '7'], ['x', '26', '8'], ['x', '14', '9'], ['x', '22', '10'], ['x', '23', '11'], ['x', '11', '12'], ['x', '16', '13'], ['x', '20', '14']]"
31,771.1710974474026,"[['x', '24', '0'], ['x', '25', '1'], ['x', '26', '2'], ['x', '11', '3'], ['x', '21', '4'], ['x', '7', '5'], ['x', '16', '6'], ['x', '18', '7'], ['x', '20', '8'], ['x', '4', '9'], ['x', '5', '10'], ['x', '8', '11'], ['x', '6', '12'], ['x', '8', '13'], ['x', '10', '14']]"
