trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,450,466.46721548841197,False,-1.5916157281026244e-12,0.0,0.0,313.0,153.4672154884112,647.0611359557387,157.30274081211664,209.47255240060767,3.83668038721028
1,450,547.2663032084984,False,1.5916157281026244e-12,0.0,0.0,313.0,234.26630320849858,657.4750510267642,154.63990072326908,186.7389538884179,9.370652128339945
2,450,468.67678228647856,False,9.094947017729282e-13,0.0,0.0,313.0,155.67678228647577,633.2719268945734,168.3105424101825,160.02198151917182,2.937297778990109
3,450,552.7385788139673,False,-9.094947017729282e-13,0.0,0.0,313.0,239.73857881396796,671.2069350259251,216.6240993228942,221.67661692570505,9.589543152558718
4,450,411.48345191554654,False,-2.0463630789890885e-12,0.0,0.0,313.0,98.48345191554883,729.9757827380179,239.6768889014273,187.84509970137344,1.7586330699205148
5,450,388.8501121373647,False,-2.9558577807620168e-12,0.0,0.0,313.0,75.85011213736608,689.5950947227482,181.93440700379998,215.09652285252236,1.8962528034341521
6,450,728.2831578357363,False,-9.094947017729282e-13,0.0,162.82773981616734,313.0,252.45541801956972,680.9604094163594,197.78714023555,162.82773981616734,9.350200667391471
7,450,618.3926039900707,False,-4.547473508864641e-13,0.0,0.0,313.0,305.39260399007514,636.7123326121578,190.45103458528246,226.58867694722028,9.543518874689848
8,450,512.2278377079656,False,-9.094947017729282e-13,0.0,0.0,313.0,199.22783770796954,749.0609158665493,229.83881796978307,195.274041935835,5.692223934513415
9,450,582.1156212523474,False,-1.8189894035458565e-12,0.0,0.0,313.0,269.11562125234934,664.1813422364701,151.0294650061145,192.51698959807777,7.915165330951451
10,450,588.7021253886414,False,-9.094947017729282e-13,0.0,161.0224650024652,313.0,114.67966038617965,736.8251244952289,200.170945201029,161.0224650024652,3.099450280707558
11,450,369.85328784646117,True,0.0,0.0,0.0,313.0,56.853287846460766,673.0233744869911,221.16817106454394,210.26769407320893,1.0727035442728448
12,450,448.0758832365191,False,-2.2737367544323206e-13,0.0,0.0,313.0,135.07588323652035,663.9967360945876,207.7785996746235,219.04420048091265,3.55462850622422
13,450,464.6171019075082,False,-9.094947017729282e-13,0.0,0.0,313.0,151.6171019075087,672.5892680519926,197.69416265709862,228.5051230147171,7.580855095375435
14,450,412.30682330336094,False,6.821210263296962e-13,0.0,0.0,313.0,99.30682330335976,630.1709727283509,233.65547747911899,222.4343621477621,3.972272932134391
15,450,529.9925147809063,False,6.821210263296962e-13,0.0,0.0,313.0,216.99251478090406,656.7869143477404,170.6264264852108,161.38990574203194,6.382132787673649
16,450,524.0927961793332,False,6.821210263296962e-13,0.0,0.0,313.0,211.09279617933242,642.9638447579874,192.83489861929337,171.6792808672206,4.909134794868196
17,450,418.16672973213826,False,1.1368683772161603e-12,0.0,0.0,313.0,105.16672973213456,736.4657124337631,195.455875484018,227.68226799110295,2.1909735360861364
18,450,535.2923813632933,False,-2.2737367544323206e-13,0.0,0.0,313.0,222.29238136329593,633.3382985055533,223.74879774742902,187.40797596443755,3.7676674807338295
19,450,615.5796113824454,True,0.0,0.0,0.0,313.0,302.5796113824447,720.111592654559,175.4893510240837,158.35988347300668,6.3037419038009315
20,450,386.26682165790044,False,6.821210263296962e-13,0.0,0.0,313.0,73.26682165790078,631.9880027641776,142.7821933992684,198.66278274836736,1.8786364527666866
21,450,581.3342511400115,False,-1.5916157281026244e-12,0.0,154.3372811013018,313.0,113.99697003870915,649.8142344092047,143.93351637198225,154.3372811013018,2.9229992317617732
22,450,712.8153648003627,True,0.0,0.0,0.0,313.0,399.81536480036203,642.4570028327507,175.41947516023185,242.35429322582166,8.159497240823715
23,450,588.7686886901283,False,-1.5916157281026244e-12,0.0,0.0,313.0,275.7686886901285,627.0388169260804,143.05061625455133,223.11868824871493,8.895764151294468
24,450,386.68689812026423,False,1.1368683772161603e-12,0.0,0.0,313.0,73.68689812026376,636.3625565924909,220.89417219610874,154.19678989556814,1.6747022300059946
25,450,549.9827780039141,False,6.821210263296962e-13,0.0,0.0,313.0,236.98277800391378,719.8897357452207,145.45053532329322,244.28759664091598,5.04218676604072
26,450,606.7062179023869,True,0.0,0.0,0.0,313.0,293.70621790238727,715.0241344862352,243.80661517605074,151.5154034778965,6.384917780486681
27,450,676.163726399107,False,2.2737367544323206e-13,0.0,173.22248466745003,313.0,189.9412417316536,723.6463328151284,192.08685393266342,173.22248466745003,5.935663804114175
28,450,757.2124556420604,False,9.094947017729282e-13,0.0,0.0,313.0,444.2124556420574,723.9760175962515,155.69269398353356,197.7593778282057,8.884249112841147
29,450,476.5605313231372,False,-2.2737367544323206e-13,0.0,0.0,313.0,163.56053132313923,616.78718186867,192.81926609459018,166.26978683340158,8.608449017007327
30,450,636.3666415388016,False,2.2737367544323206e-13,0.0,0.0,313.0,323.3666415387993,685.2027931712572,149.75065416924963,150.0330254828527,9.23904690110855
31,450,459.82350934747774,False,-9.094947017729282e-13,0.0,0.0,313.0,146.82350934747816,633.7854635681567,140.91161909897224,183.8545294689002,3.4957978416066235
32,450,395.8659816479376,False,-1.1368683772161603e-12,0.0,0.0,313.0,82.8659816479371,632.1205713467092,176.46908528840996,220.18968333508124,2.5110903529677913
33,450,554.9618743121118,False,-6.821210263296962e-13,0.0,156.30608822797817,313.0,85.65578608413452,705.9985664744598,190.19733318224252,156.30608822797817,5.038575652007913
34,450,511.05721770129094,False,-9.094947017729282e-13,0.0,0.0,313.0,198.0572177012907,658.6710059040167,213.3448423834033,225.11645340078041,4.715648040506922
35,450,672.050260687758,False,1.1368683772161603e-12,0.0,0.0,313.0,359.0502606877602,712.425229271091,149.8212217567469,159.27710453755395,7.1810052137552045
36,450,405.7381004522231,False,-2.2737367544323206e-13,0.0,0.0,313.0,92.73810045222322,630.9604924957615,218.19601217223823,236.25689531475928,2.3184525113055807
37,450,426.6696328677408,False,6.821210263296962e-13,0.0,0.0,313.0,113.66963286774141,686.2143532288386,237.4636049684603,203.98258609700133,2.772430069944913
38,450,500.12281249086664,False,6.821210263296962e-13,0.0,0.0,313.0,187.12281249086683,735.0692622180269,212.3638765831381,201.3131483817901,4.678070312271671
39,450,621.6871813077942,False,1.8189894035458565e-12,0.0,0.0,313.0,308.6871813077925,628.5624671323769,218.33746780288004,175.50156688418153,8.3428967921025
40,450,562.6992280148224,False,2.7284841053187847e-12,0.0,0.0,313.0,249.6992280148195,742.9286297837757,228.8792124969424,246.3604972724916,4.45891478597892
41,450,392.26603687342504,False,-2.2737367544323206e-13,0.0,0.0,313.0,79.26603687342485,724.1204963056031,180.1855760897506,155.76279806375726,1.4412006704259066
42,450,651.8018769287446,False,-2.2737367544323206e-13,0.0,0.0,313.0,338.801876928744,697.1519764585997,164.72829412284278,219.95378260531135,8.915838866545894
43,450,362.22436271026163,False,9.094947017729282e-13,0.0,0.0,313.0,49.22436271025728,658.4382577838851,212.58087175297783,156.66473966101026,1.0938747268946063
44,450,713.3468965967804,False,1.1368683772161603e-12,0.0,191.17570018643175,313.0,209.17119641034623,708.9364841435421,145.9440407160788,191.17570018643175,9.094399843928095
45,450,481.59731843607915,False,-2.2737367544323206e-13,0.0,0.0,313.0,168.5973184360783,731.9644606320604,246.3925160545462,246.62952555442135,7.33031819287297
46,450,608.6627394544212,False,2.7284841053187847e-12,0.0,207.61032732636096,313.0,88.05241212805689,716.7539728575325,172.44062715970912,207.61032732636096,6.773262471388993
47,450,430.1794333280486,False,9.094947017729282e-13,0.0,0.0,313.0,117.17943332804415,724.3939142283202,232.12879022438517,248.25975026625787,2.7251031006521895
48,450,454.05102035259915,False,-2.2737367544323206e-13,0.0,0.0,313.0,141.05102035259878,716.8521332548868,167.3969077364864,232.5960167386983,8.297118844270516
49,450,522.0856447749029,True,0.0,0.0,0.0,313.0,209.0856447749029,738.5594888536125,229.6970505910076,175.16195050405702,4.7519464721568845
50,450,425.14309477259667,False,-1.1368683772161603e-12,0.0,0.0,313.0,112.14309477259864,687.7537694704421,183.26814197370769,203.25074150001714,2.3363144744291384
51,450,555.7230258021173,True,0.0,0.0,0.0,313.0,242.7230258021164,673.7638684938483,238.02776810986705,203.4654056221909,7.585094556316137
52,450,630.877675745267,False,6.821210263296962e-13,0.0,0.0,313.0,317.8776757452661,707.5760537314383,141.2009722727669,180.48402617125453,5.886623624912335
53,450,558.9347008499299,False,1.1368683772161603e-12,0.0,0.0,313.0,245.93470084993112,736.0317331880499,177.02260296003254,248.0775633445399,8.480506925859693
54,450,521.2045600271849,False,9.094947017729282e-13,0.0,0.0,313.0,208.20456002718052,747.7560361414749,185.80573588607808,237.68748517200854,6.506392500849391
55,450,521.4958095440215,False,6.821210263296962e-13,0.0,0.0,313.0,208.49580954402126,660.5627977816386,199.86269866963755,161.40438992352017,4.633240212089361
56,450,497.19662332346707,False,-2.2737367544323206e-13,0.0,0.0,313.0,184.19662332346823,641.942282744115,226.86671070267693,168.89453511371036,5.11657287009634
57,450,619.6919174041686,False,1.1368683772161603e-12,0.0,0.0,313.0,306.691917404171,733.3214454412894,200.10696472847116,224.54188041037884,6.525359944769596
58,450,733.3506629891217,False,-1.5916157281026244e-12,0.0,155.7962906521908,313.0,264.5543723369301,720.2608014804044,248.2124010568781,155.7962906521908,8.016799161725155
59,450,414.9871492317743,True,0.0,0.0,0.0,313.0,101.9871492317736,671.1044428831519,144.43372951729762,242.3019917858404,7.284796373698114
60,450,581.5496694524354,False,-9.094947017729282e-13,0.0,0.0,313.0,268.54966945243456,653.2315009421097,216.17574156263152,223.1727172974641,9.946284053793871
